ID	drug_name	GDSC	y_id	x_id	n	beta	pval	fdr	nc_beta	nc_pval	nc_fdr	r2	target	ppi	skew	cancer_gene	UniprotID_inString
406	LIMK1 inhibitor BMS4	GDSC1	"406;LIMK1 inhibitor BMS4;GDSC1"	CFL1	856	-0,077539131	0,00830283	0,5135824	-0,12515972	6,261E-06	0,000642028	0,478297597	LIMK1	1	-1,025271073	FALSE	P23528
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	RRP1	906	0,256968408	0,000843508	0,062828549	0,141524381	0,081954066	0,227098166	0,59266103	BRAF	3	-1,013673138	FALSE	P56182
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	DNAJA2	855	0,256822586	0,005040753	0,108944028	0,31754878	3,44653E-05	0,000725255	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	O60884
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	MRPL21	794	0,256753257	0,000249278	0,014056225	0,226227461	0,001007961	0,036901691	0,624177437	MET	3	-1,306810675	FALSE	Q7Z2W9
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	MRPL4	906	0,256620239	0,00010657	0,022029026	0,159282023	0,030766864	0,115920658	0,59266103	BRAF	3	-1,013673138	FALSE	Q9BYD3
2296	GDC-0879	GDSC2	"2296;GDC-0879;GDSC2"	CHERP	562	0,25653345	0,005781102	0,346402421	0,411185134	4,38685E-06	0,00024207	0,515337046	BRAF	3	-1,312485626	FALSE	Q8IWX8
1013	Nilotinib	GDSC1	"1013;Nilotinib;GDSC1"	SCFD2	465	0,256156016	0,000142573	0,074676056	0,192147441	0,006826455	0,177520189	0,571698101	ABL1	3	-3,336125709	FALSE	Q8WU76
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	ATAD3B	670	0,256083462	0,004205773	0,360800299	0,46818806	2,94416E-08	1,48862E-06	0,507920431	EGFR	-	-1,179659171	FALSE	Q5T9A4
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	LTA4H	809	0,256046475	0,001797393	0,040242449	0,369274173	1,04782E-07	9,38397E-06	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P09960
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	DDX42	854	0,25598307	0,014360018	0,16878467	0,423960618	3,967E-06	0,000146565	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	Q86XP3
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	MRPL2	846	0,255880053	0,000191542	0,029428358	0,254263745	0,001492751	0,013043299	0,59266103	BRAF	3	-1,013673138	FALSE	Q5T653
2309	AC220	GDSC2	"2309;AC220;GDSC2"	FLYWCH2	416	0,25579793	0,000452649	0,060237113	0,088315802	0,148134825	0,665644798	0,505922345	FLT3	-	-1,284486656	FALSE	Q96CP2
1061	SB590885	GDSC1	"1061;SB590885;GDSC1"	PRPF40A	845	0,255776907	0,019550426	0,584039012	0,505684711	7,70817E-06	0,000517451	0,47199512	BRAF	3	-1,615041564	FALSE	O75400
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	DAP3	899	0,25563647	9,51016E-05	0,021916961	0,275398801	9,8535E-05	0,001593558	0,59266103	BRAF	3	-1,013673138	FALSE	P51398
416	CAY10566	GDSC1	"416;CAY10566;GDSC1"	TRA2B	843	0,255608903	0,000403375	0,081652587	0,225687392	0,000840056	0,051997563	0,575316205	SCD5	4	-2,15095469	FALSE	P62995
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	TOP2B	902	0,255571932	1,44006E-05	0,002411449	0,193444888	8,8757E-06	0,001886428	0,624177437	MET	3	-1,306810675	FALSE	Q02880
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	VTA1	816	0,255554929	0,005802326	0,073888359	0,198136553	0,017426684	0,082061809	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q9NP79
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	ARGLU1	900	0,255482829	0,000772313	0,026023186	0,184196375	0,006183765	0,095451071	0,624177437	MET	4	-1,306810675	FALSE	Q9NWB6
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	MRPS35	896	0,255394648	0,001457872	0,07612876	0,21854263	0,007361359	0,041002695	0,59266103	BRAF	3	-1,013673138	FALSE	P82673
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	NDUFB8	801	0,255218364	4,72082E-05	0,017405252	0,05667196	0,439290752	0,657213186	0,59266103	BRAF	3	-1,013673138	FALSE	O95169
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	TXNRD1	842	0,255107921	3,26416E-05	0,01622585	0,082995717	0,052941704	0,185448584	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	not found
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	DNAJC8	836	0,255034885	0,007546742	0,085891363	0,301128859	0,000330209	0,003896182	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	O75937
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	FHL2	524	0,254997761	0,00200422	0,071627941	0,145468845	0,014416295	0,073396927	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	Q14192
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	BUD13	675	0,254951155	0,003705285	0,057515189	0,190338985	0,016054707	0,165211009	0,624177437	MET	3	-1,306810675	FALSE	Q9BRD0
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	MTX2	898	0,254909846	0,002869293	0,050907791	0,224107756	0,005991486	0,093002666	0,624177437	MET	3	-1,306810675	FALSE	O75431
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	MRPL47	899	0,25489476	0,000174432	0,028376059	0,231540509	0,002279299	0,017907387	0,59266103	BRAF	3	-1,013673138	FALSE	Q9HD33
427	Ara-G	GDSC1	"427;Ara-G;GDSC1"	PPIL4	716	-0,148706371	0,000870642	0,090889284	-0,166395344	0,00017175	0,006427277	0,744347309			-2,270858152	FALSE	Q8WUA2
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	RBM42	869	0,254799823	0,000184849	0,011766231	0,164433463	0,008428585	0,113324472	0,624177437	MET	4	-1,306810675	FALSE	Q9BTD8
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	TUFM	907	0,254544326	0,001523534	0,077308865	0,00831156	0,907640025	0,961415013	0,59266103	BRAF	3	-1,013673138	FALSE	not found
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	IQGAP1	855	0,254519027	0,00197573	0,071544984	-0,086120694	0,115361342	0,308817941	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	P46940
2309	AC220	GDSC2	"2309;AC220;GDSC2"	RBM33	412	0,254511192	0,001306853	0,08478212	0,226056095	0,002656989	0,179530724	0,505922345	FLT3	-	-1,284486656	FALSE	Q96EV2
56	WH-4-023	GDSC1	"56;WH-4-023;GDSC1"	UBXN7	299	0,25429284	0,011435821	0,505082073	0,404045539	3,54429E-06	0,000520268	0,443693346	"LCK;SRC"	-	-1,195719809	FALSE	O94888
2022	PF-06747775	GDSC2	"2022;PF-06747775;GDSC2"	PWP1	702	0,253997279	0,012527655	0,461949321	0,467869665	1,39929E-06	4,05946E-05	0,507920431	EGFR	3	-1,179659171	FALSE	Q13610
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	USP5	853	0,25392839	0,00280031	0,052211925	0,402669569	3,46454E-08	4,20595E-06	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P45974
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	PTGES3	852	0,253868467	0,000131496	0,012602809	0,341210845	1,80359E-08	2,59979E-06	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q15185
1373	Dabrafenib	GDSC1	"1373;Dabrafenib;GDSC1"	PLEKHO2	207	0,253642555	0,197386041	0,752675846	-0,739066291	6,22321E-05	0,000713398	0,495096161	BRAF	-	-1,809260826	FALSE	Q8TD55
427	Ara-G	GDSC1	"427;Ara-G;GDSC1"	PRKAR1A	836	-0,124612549	2,85599E-05	0,031118911	-0,052262755	0,040925181	0,191054314	0,744347309			-2,270858152	FALSE	P10644
1013	Nilotinib	GDSC2	"1013;Nilotinib;GDSC2"	COX7A2	902	0,2535348	1,70662E-05	0,030367304	0,24662638	2,8671E-05	0,005109906	0,545230898	ABL1	4	-1,112899376	FALSE	P14406
1428	IAP_5620	GDSC1	"1428;IAP_5620;GDSC1"	STRAP	854	0,253492149	0,000775237	0,163008574	0,336102365	5,31452E-07	8,30128E-05	0,407189898	"BIRC2;BIRC3;XIAP"	-	-2,242782735	FALSE	Q9Y3F4
427	Ara-G	GDSC1	"427;Ara-G;GDSC1"	PYCR1	797	0,120695018	0,000483769	0,077697504	0,08493821	0,000539046	0,012794841	0,744347309			-2,270858152	FALSE	P32322
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	EIF4H	842	0,253156073	0,001241339	0,032760543	0,296014348	3,92199E-05	0,000796499	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q15056
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	PPM1G	843	0,253149813	0,003311772	0,05601303	0,406767082	1,47047E-07	1,2068E-05	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	O15355
416	CAY10566	GDSC1	"416;CAY10566;GDSC1"	BPHL	569	0,252982222	0,000123429	0,051716595	0,150858331	0,00523297	0,121293571	0,575316205	SCD5	-	-2,15095469	FALSE	Q86WA6
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	MRPL22	847	0,252547299	0,00069128	0,024487807	0,193947287	0,005974922	0,093002666	0,624177437	MET	3	-1,306810675	FALSE	Q9NWU5
427	Ara-G	GDSC1	"427;Ara-G;GDSC1"	RAD21	843	-0,23007775	0,000300317	0,058433177	-0,270948842	1,85174E-06	0,000336275	0,744347309			-2,270858152	TRUE	O60216
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	MRPL1	907	0,252420947	0,000732844	0,058744385	0,318739026	2,34308E-05	0,000500371	0,59266103	BRAF	3	-1,013673138	FALSE	Q9BYD6
427	Ara-G	GDSC1	"427;Ara-G;GDSC1"	RALYL	451	-0,18965681	0,000332796	0,06043576	-0,156088293	0,004725256	0,050875876	0,744347309			-2,270858152	FALSE	Q86SE5
1049	PD173074	GDSC1	"1049;PD173074;GDSC1"	NCAPH2	328	0,252340296	0,000382807	0,082361222	0,234039956	0,000614475	0,021228576	0,404647142	"FGFR1;FGFR2;FGFR3"	-	-1,449051771	FALSE	Q6IBW4
2309	AC220	GDSC2	"2309;AC220;GDSC2"	GTF2F1	543	0,252229834	0,000180969	0,046961385	0,225511793	0,000389578	0,084246186	0,505922345	FLT3	3	-1,284486656	FALSE	P35269
127	GSK269962A	GDSC1	"127;GSK269962A;GDSC1"	IST1	368	0,252125782	5,07896E-05	0,060757007	0,176128362	0,00169692	0,060602603	0,442923565	"ROCK1;ROCK2"	-	-1,043995582	FALSE	not found
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	STRAP	853	0,252069343	0,000120086	0,025255069	0,31189618	9,54235E-08	9,66251E-06	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	Q9Y3F4
1049	PD173074	GDSC1	"1049;PD173074;GDSC1"	NDUFA5	878	0,25200269	0,00028847	0,079141679	0,319180049	8,24434E-07	0,000640468	0,404647142	"FGFR1;FGFR2;FGFR3"	-	-1,449051771	FALSE	Q16718
1013	Nilotinib	GDSC1	"1013;Nilotinib;GDSC1"	PLXNB2	802	0,251932554	4,47915E-05	0,049154177	0,173326517	9,14622E-05	0,029520786	0,571698101	ABL1	3	-3,336125709	FALSE	O15031
427	Ara-G	GDSC1	"427;Ara-G;GDSC1"	RB1	293	-0,265457949	0,003826385	0,173332133	-0,454327556	2,71905E-07	8,71375E-05	0,744347309			-2,270858152	TRUE	P06400
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	PPP6C	568	0,251384668	0,00815763	0,090579534	0,201747411	0,036593102	0,138209908	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q5T1S7
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	CNP	901	0,251380107	0,027454854	0,439944047	-0,470216776	8,64901E-09	4,72698E-07	0,591585105	BRAF	-	-1,457742709	FALSE	P09543
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	UBA2	844	0,251379504	0,002419584	0,046714213	0,248738362	0,000347555	0,004057031	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q9UBT2
427	Ara-G	GDSC1	"427;Ara-G;GDSC1"	RBBP4	843	-0,137955928	0,012398753	0,254187093	-0,208059833	2,31144E-06	0,000370374	0,744347309			-2,270858152	FALSE	Q09028
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	NAP1L4	852	0,250776287	0,003080563	0,054463159	0,435933957	9,03982E-10	2,59919E-07	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q99733
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	CBR1	778	0,25074304	0,00041813	0,017571114	0,221699115	4,08138E-05	0,000819728	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P16152
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	RAD23B	855	0,250489051	0,000256156	0,031125756	0,335364391	6,45669E-08	7,20514E-06	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	P54727
2309	AC220	GDSC2	"2309;AC220;GDSC2"	NDUFS1	563	0,250344126	0,000500374	0,061668008	0,259127928	0,000156498	0,064129639	0,505922345	FLT3	3	-1,284486656	FALSE	P28331
2323	A-1155463	GDSC2	"2323;A-1155463;GDSC2"	SDF4	522	0,249840847	0,000616589	0,131369832	0,308822737	6,04087E-07	0,000298719	0,423624682	BCL2L1	-	-1,211283537	FALSE	not found
1997	WEHI-539	GDSC2	"1997;WEHI-539;GDSC2"	RPSA	915	0,249739426	0,000431556	0,041077568	0,259932668	7,13466E-05	0,004293206	0,462995294	BCL2L1	3	-1,109626773	FALSE	P08865
1373	Dabrafenib	GDSC1	"1373;Dabrafenib;GDSC1"	SNRNP70	806	0,249703282	0,099708955	0,656670305	0,686958803	7,90342E-05	0,000872119	0,495096161	BRAF	3	-1,809260826	FALSE	not found
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	GTF2I	902	0,2496886	0,012352835	0,333913479	0,431255993	1,54065E-07	5,28224E-06	0,591585105	BRAF	3	-1,457742709	FALSE	not found
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	SEC61B	902	0,249393844	0,008114542	0,33121175	0,476975505	1,22597E-08	3,07996E-06	0,750148631	BCL2	3	-1,562840054	FALSE	P60468
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	OXSR1	836	0,249322583	0,007862838	0,088384119	0,228547368	0,002357089	0,01842171	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	O95747
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	PAIP1	811	0,24919968	0,004836975	0,066897198	0,204447972	0,008909125	0,049816328	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q9H074
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	VPS35	851	0,249160105	0,008233845	0,09105566	0,270367052	0,002459604	0,018845463	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	not found
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	SEH1L	884	0,249154193	0,000816648	0,027026966	0,233867115	0,000927483	0,035132564	0,624177437	MET	3	-1,306810675	FALSE	Q96EE3
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	DDX21	907	0,249109228	2,81346E-05	0,013934683	0,277202683	8,11324E-07	3,16016E-05	0,59266103	BRAF	3	-1,013673138	FALSE	Q9NR30
1997	WEHI-539	GDSC2	"1997;WEHI-539;GDSC2"	TRIP6	611	0,249026686	0,000793018	0,056279256	0,127824165	0,02382958	0,165880357	0,462995294	BCL2L1	3	-1,109626773	FALSE	not found
2323	A-1155463	GDSC2	"2323;A-1155463;GDSC2"	SNTB2	460	0,249025495	0,006588522	0,246003081	0,397904103	6,61216E-09	1,71586E-05	0,423624682	BCL2L1	4	-1,211283537	FALSE	Q13425
1909	Venetoclax	GDSC2	"1909;Venetoclax;GDSC2"	REEP5	882	0,248983917	0,015551125	0,388319855	0,336889871	7,48643E-07	6,67379E-05	0,750148631	BCL2	3	-1,562840054	FALSE	Q00765
2309	AC220	GDSC2	"2309;AC220;GDSC2"	PDS5B	553	0,248910258	0,001397063	0,085303012	0,118158046	0,054358281	0,533307146	0,505922345	FLT3	3	-1,284486656	FALSE	Q9NTI5
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	ALYREF	903	0,248812115	0,0683187	0,544183586	0,672303519	2,48746E-07	8,22204E-06	0,591585105	BRAF	3	-1,457742709	FALSE	not found
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	PBRM1	811	0,24879281	0,000161956	0,011328739	0,199344477	0,000550629	0,025146898	0,624177437	MET	3	-1,306810675	TRUE	not found
427	Ara-G	GDSC1	"427;Ara-G;GDSC1"	RBM39	844	-0,275188899	0,000623258	0,084887687	-0,389436742	6,24784E-08	3,63806E-05	0,744347309			-2,270858152	FALSE	Q14498
2309	AC220	GDSC2	"2309;AC220;GDSC2"	PPFIA1	425	0,248701579	7,4929E-05	0,025925449	0,136994765	0,007333353	0,275797837	0,505922345	FLT3	3	-1,284486656	FALSE	Q13136
427	Ara-G	GDSC1	"427;Ara-G;GDSC1"	RCOR1	634	-0,135597585	0,013358886	0,258671008	-0,268903833	1,44191E-07	6,04271E-05	0,744347309			-2,270858152	FALSE	Q9UKL0
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	PDSS2	194	0,248400276	0,004814932	0,066038161	0,120304078	0,119774382	0,445496011	0,624177437	MET	4	-1,306810675	FALSE	Q86YH6
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	SCFD1	906	0,248331535	0,002075558	0,08763764	0,339973552	2,84166E-07	1,23758E-05	0,59266103	BRAF	3	-1,013673138	FALSE	not found
1373	Dabrafenib	GDSC1	"1373;Dabrafenib;GDSC1"	TERF2	590	0,24811917	0,009796531	0,427061414	0,537581586	1,78133E-09	1,04692E-07	0,495096161	BRAF	3	-1,809260826	FALSE	Q15554
1428	IAP_5620	GDSC1	"1428;IAP_5620;GDSC1"	DTYMK	856	0,247887515	0,003548832	0,206710041	0,390204339	9,02889E-08	2,59794E-05	0,407189898	"BIRC2;BIRC3;XIAP"	-	-2,242782735	FALSE	P23919
1013	Nilotinib	GDSC1	"1013;Nilotinib;GDSC1"	HACD3	874	0,247817449	1,72425E-05	0,02365244	0,155702951	0,002057327	0,124414084	0,571698101	ABL1	-	-3,336125709	FALSE	Q9P035
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	CCDC124	841	0,247723576	0,008403003	0,09255162	0,36444104	3,85346E-06	0,00013639	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q96CT7
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	TRAP1	907	0,247699162	0,000154395	0,026686241	0,109726502	0,051227053	0,16415807	0,59266103	BRAF	3	-1,013673138	FALSE	Q12931
427	Ara-G	GDSC1	"427;Ara-G;GDSC1"	RFC3	795	-0,177114531	0,000544464	0,081340595	-0,201218431	5,82363E-05	0,003247825	0,744347309			-2,270858152	FALSE	P40938
2323	A-1155463	GDSC2	"2323;A-1155463;GDSC2"	PPIC	352	0,247552837	0,000218851	0,086802262	0,23937857	3,49053E-06	0,000724635	0,423624682	BCL2L1	-	-1,211283537	FALSE	P45877
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	NOP9	871	0,247509122	0,000433426	0,018636924	0,128641372	0,030474809	0,227760458	0,624177437	MET	3	-1,306810675	FALSE	Q86U38
1049	PD173074	GDSC1	"1049;PD173074;GDSC1"	MRPS36	871	0,247447039	0,000656327	0,097331461	0,234288559	0,0003188	0,016049283	0,404647142	"FGFR1;FGFR2;FGFR3"	-	-1,449051771	FALSE	P82909
1997	WEHI-539	GDSC2	"1997;WEHI-539;GDSC2"	POLD1	831	0,247399975	0,00237291	0,094506702	0,194358181	0,0107937	0,105200572	0,462995294	BCL2L1	3	-1,109626773	FALSE	P28340
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	ANXA5	837	0,247288568	0,000697504	0,024709209	0,048311036	0,269178723	0,51255607	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P08758
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	BCAS2	903	0,247286698	0,078239438	0,559473964	0,832819513	1,46586E-08	7,63353E-07	0,591585105	BRAF	3	-1,457742709	FALSE	O75934
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	NSF	877	0,24727623	0,016365844	0,717478584	0,528058755	3,68849E-11	1,26331E-09	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	P46459
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	CAPRIN1	852	0,246702291	0,003911084	0,061687869	0,32517059	4,99983E-05	0,000941706	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q14444
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	CLPP	897	0,246506408	0,000415375	0,03890104	0,026128328	0,708655247	0,853379527	0,59266103	BRAF	4	-1,013673138	FALSE	Q16740
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	APEX1	851	0,24649887	0,000881783	0,049275777	0,350639947	1,21154E-08	2,05808E-06	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	P27695
37	Crizotinib	GDSC1	"37;Crizotinib;GDSC1"	GBP1	70	0,246485869	0,000965388	0,055713347	0,139591015	0,063140643	0,299152997	0,484467073	"ALK;MET;ROS1"	-	-1,395270561	FALSE	P32455
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	SCAMP2	690	0,24647994	0,000136719	0,009940908	0,195373651	0,000187824	0,014365859	0,624177437	MET	3	-1,306810675	FALSE	O15127
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	ATPAF1	526	0,24633327	0,000602733	0,022504752	0,175287058	0,007690034	0,108961861	0,624177437	MET	4	-1,306810675	FALSE	Q5TC12
1997	WEHI-539	GDSC2	"1997;WEHI-539;GDSC2"	TSTA3	843	0,246103452	0,000551965	0,049995683	0,148045533	0,007972563	0,0868592	0,462995294	BCL2L1	5+	-1,109626773	FALSE	not found
1032	Afatinib	GDSC1	"1032;Afatinib;GDSC1"	LARP7	872	0,246061172	0,021032267	0,734371985	0,580451895	8,14543E-07	7,99946E-06	0,564903962	"EGFR;ERBB2"	-	-1,532922624	FALSE	Q4G0J3
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	NDUFA8	851	0,245971887	0,000193362	0,011766231	0,180841078	0,004902493	0,083357472	0,624177437	MET	3	-1,306810675	FALSE	P51970
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	BMS1	888	0,24560608	0,001947635	0,087240587	0,138262354	0,115810166	0,283302091	0,59266103	BRAF	3	-1,013673138	FALSE	Q14692
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	DPP3	803	0,245531006	0,005312658	0,070787931	0,21529868	0,007847635	0,045463023	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q9NY33
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	RNASEH2A	609	0,245514272	0,002386077	0,079555308	0,335541123	6,01328E-06	0,000199005	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	O75792
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	DENR	811	0,245487068	0,000501507	0,040547905	0,316718298	3,22855E-06	0,000128859	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	O43583
1013	Nilotinib	GDSC2	"1013;Nilotinib;GDSC2"	TIMM8B	777	0,245404199	0,000150868	0,09261608	0,129968835	0,032443283	0,226897641	0,545230898	ABL1	4	-1,112899376	FALSE	Q9Y5J9
416	CAY10566	GDSC1	"416;CAY10566;GDSC1"	SCO1	837	0,245336043	0,000373726	0,081652587	0,118006277	0,016855172	0,195580199	0,575316205	SCD5	4	-2,15095469	FALSE	O75880
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	PSMD9	822	0,245306964	0,002529369	0,04865472	0,285615031	0,000159388	0,002273468	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	O00233
1373	Dabrafenib	GDSC1	"1373;Dabrafenib;GDSC1"	AKR1B10	136	0,245248775	4,32162E-05	0,060516015	0,11084557	0,013056344	0,055499727	0,495096161	BRAF	3	-1,809260826	FALSE	O60218
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	ECI2	778	0,245118514	5,79391E-05	0,00597365	0,154447783	0,000174931	0,013615088	0,624177437	MET	3	-1,306810675	FALSE	not found
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	DARS2	898	0,244835758	4,12296E-05	0,00484755	0,158982132	0,000390907	0,02117795	0,624177437	MET	-	-1,306810675	FALSE	Q6PI48
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	MTAP	605	0,244766965	0,008665375	0,094035098	0,272091566	0,000501214	0,005432799	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q13126
2327	BIX-02188	GDSC2	"2327;BIX-02188;GDSC2"	FIP1L1	562	0,244670667	0,000106332	0,057766392	0,141841407	0,008659424	0,30632077	0,671646343	MAP2K5	4	-1,283342648	TRUE	not found
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	RAN	855	0,244598145	0,007697834	0,127710797	0,423065545	4,79215E-07	3,19555E-05	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	not found
1428	IAP_5620	GDSC1	"1428;IAP_5620;GDSC1"	ATP6V1A	856	0,244587524	0,016422585	0,289620234	0,347524239	9,03467E-06	0,000554972	0,407189898	"BIRC2;BIRC3;XIAP"	-	-2,242782735	FALSE	P38606
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	PEBP1	843	0,244282538	6,62933E-05	0,008648141	0,299579512	1,86749E-10	8,29453E-08	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P30086
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	ABCB6	496	0,244269042	0,000204998	0,014233388	0,239406755	0,000207369	0,00276307	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q9NP58
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	USP10	842	0,244097294	0,018318174	0,137747846	0,385162034	4,12592E-05	0,000822625	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q14694
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	MRPS30	799	0,243697093	0,002730775	0,050691999	0,183615314	0,019960536	0,181808669	0,624177437	MET	3	-1,306810675	FALSE	Q9NP92
